enqcmss r15, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss r15, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
vmclear qword [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
vmclear qword [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp3.asm:2: error: mismatch in operand sizes
